source_file_id,source_file,source_sha256,cohort,slice_id,genotype,roi_id,onset_index,sampling_rate_hz,n_frames,area_pixels,fluorescence_offset,baseline_f0,raw_baseline_median,baseline_method,auc_window_nominal_s,auc_samples_per_window,auc_effective_duration_s,pre_auc,post_auc,delta_auc,raw_median_shift,baseline_mad_scale,robust_z_shift,orthogonal_issue
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO7,93,0.71,300,108.06,100000,67653.415,-32346.585,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.006325529346,0.4162103169,0.4098847875,1066,91.884135,11.60156756,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO8,93,0.71,300,106.42,100000,67869.67,-32130.33,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.06173254718,1.458826045,1.397093498,3410.89,105.761271,32.25084161,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO9,93,0.71,300,123.86,100000,67792.47,-32207.53,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.01412014397,2.270810907,2.256690763,6376.73,114.886674,55.50452266,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT1,93,0.71,300,161.47,100000,67873.455,-32126.545,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.02857430228,0.2920988855,0.3206731878,790.8,145.524603,5.434132674,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT2,93,0.71,300,207.39,100000,67492.465,-32507.535,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.03342157121,0.2814291206,0.3148506918,934.3,116.487882,8.020576767,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT3,93,0.71,300,176.87,100000,67647.21,-32352.79,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.01058505289,1.565580427,1.576165479,4031.43,106.636005,37.80552357,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT4,93,0.71,300,115.96,100000,68439.02,-31560.98,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.05681144643,3.08765637,3.144467816,8336.21,211.203783,39.4699843,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT5,93,0.71,300,161.61,100000,67651.905,-32348.095,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.003912842774,0.3388223713,0.342735214,881.27,133.115241,6.620353863,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice3_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO1,83,0.71,300,257.95,100000,69191.58,-30808.42,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.03811991957,3.516906696,3.555026615,8965.19,254.769984,35.18934946,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice3_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO10,83,0.71,300,194.72,100000,68307.995,-31692.005,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.09870382762,0.04989589773,0.1485997253,317.72,189.394737,1.677554535,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice3_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO11,83,0.71,300,308.09,100000,68634.015,-31365.985,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.1069899216,1.000828016,1.107817938,2878.8,156.540321,18.3901501,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice3_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO12,83,0.71,300,230.01,100000,68268.345,-31731.655,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.1195902047,0.1632946003,0.282884805,628.06,215.851734,2.90968244,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice3_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO2,83,0.71,300,144.58,100000,69271.265,-30728.735,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.2004340025,0.6746153365,0.875049339,2022.81,511.845411,3.951994013,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice3_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO3,83,0.71,300,131.77,100000,69196.02,-30803.98,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.1659910864,0.1702397839,0.3362308703,830.18,331.917075,2.501166895,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice3_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO4,83,0.71,300,133.4,100000,68201.34,-31798.66,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.07935482842,0.04564312864,0.1249979571,248.6,256.956819,0.9674777302,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice3_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO5,83,0.71,300,228.11,100000,67938.68,-32061.32,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.0744948902,1.386709268,1.461204158,3477.12,130.579995,26.62827487,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice3_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO6,83,0.71,300,164.33,100000,68132.4,-31867.6,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.09553178604,2.620527753,2.716059539,7013.72,245.978166,28.51358767,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice3_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO7,83,0.71,300,136.4,100000,67883.1,-32116.9,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.07409257684,1.484359369,1.558451946,4049.6,175.050582,23.13388481,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice3_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO8,83,0.71,300,229.47,100000,67887.94,-32112.06,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.07089935661,1.196080432,1.266979789,3459.25,186.459189,18.5523171,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice3_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO9,83,0.71,300,135.17,100000,67898.445,-32101.555,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.07284034971,1.237080852,1.309921202,3314.87,124.175163,26.69511293,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice3_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT1,83,0.71,300,202.35,100000,68235.095,-31764.905,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.1093007621,1.206189435,1.315490197,3350.72,223.1313,15.01680849,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice3_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT2,83,0.71,300,241.87,100000,68034.94,-31965.06,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.08369798406,0.2292448846,0.3129428687,682.98,143.678766,4.753520781,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice3_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT3,83,0.71,300,193.9,100000,68159.555,-31840.445,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.08961605076,0.5308329555,0.6204490063,1582.2,202.367487,7.818449611,
